fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno,dioxido_nitrogeno,oxido_nitrogeno,ozono;;;;;;;;;;
01/01/2019,24,4.4,0.0,0.69,957.0,22.0,67.0,1,2019,Casa de campo,Norte,Invierno,33.0,51.0,102.0,11.0;;;;;;;;;;
01/02/2019,24,6.2,7.0,4.38,922.0,225.0,87.0,2,2019,Casa de campo,Sur,Invierno,1.0,3.0,5.0,77.0;;;;;;;;;;
01/03/2019,24,11.1,0.0,1.14,951.0,53.0,53.0,3,2019,Casa de campo,Noreste,Primavera,8.0,35.0,46.0,52.0;;;;;;;;;;
01/04/2019,24,12.0,0.0,1.11,942.0,54.0,69.0,4,2019,Casa de campo,Noreste,Primavera,4.0,26.0,32.0,53.0;;;;;;;;;;
01/05/2019,24,18.5,0.0,1.33,940.0,267.0,41.0,5,2019,Casa de campo,Suroeste,Primavera,2.0,11.0,14.0,85.0;;;;;;;;;;
01/06/2019,24,24.9,0.0,1.52,947.0,14.0,28.0,6,2019,Casa de campo,Norte,Verano,1.0,23.0,25.0,88.0;;;;;;;;;;
01/07/2019,24,29.2,0.0,2.11,943.0,175.0,27.0,7,2019,Casa de campo,Sureste,Verano,3.0,19.0,23.0,79.0;;;;;;;;;;
01/08/2019,24,26.9,0.0,2.69,941.0,116.0,40.0,8,2019,Casa de campo,Este,Verano,2.0,9.0,12.0,77.0;;;;;;;;;;
01/09/2019,24,25.0,0.2,1.27,941.0,47.0,49.0,9,2019,Casa de campo,Noreste,Otoño,4.0,33.0,40.0,56.0;;;;;;;;;;
01/10/2019,24,18.6,0.0,1.5,941.0,263.0,45.0,10,2019,Casa de campo,Suroeste,Otoño,10.0,30.0,46.0,42.0;;;;;;;;;;
01/11/2019,24,16.4,0.1,2.97,945.0,223.0,88.0,11,2019,Casa de campo,Sur,Otoño,1.0,4.0,6.0,31.0;;;;;;;;;;
01/12/2019,24,7.1,30.8,0.95,937.0,14.0,99.0,12,2019,Casa de campo,Norte,Invierno,2.0,20.0,22.0,35.0;;;;;;;;;;
02/01/2019,24,4.0,0.0,0.66,955.0,331.0,69.0,1,2019,Casa de campo,Norte,Invierno,32.0,53.0,103.0,9.0;;;;;;;;;;
02/02/2019,24,4.4,0.0,3.01,936.0,267.0,58.0,2,2019,Casa de campo,Suroeste,Invierno,1.0,5.0,6.0,77.0;;;;;;;;;;
02/03/2019,24,12.3,0.0,1.23,952.0,237.0,50.0,3,2019,Casa de campo,Suroeste,Primavera,4.0,34.0,40.0,49.0;;;;;;;;;;
02/04/2019,24,12.0,0.4,1.24,943.0,223.0,66.0,4,2019,Casa de campo,Sur,Primavera,6.0,22.0,31.0,58.0;;;;;;;;;;
02/05/2019,24,19.1,0.0,1.24,940.0,39.0,50.0,5,2019,Casa de campo,Norte,Primavera,1.0,11.0,13.0,92.0;;;;;;;;;;
02/06/2019,24,26.2,0.0,1.89,945.0,277.0,25.0,6,2019,Casa de campo,Oeste,Verano,1.0,14.0,16.0,96.0;;;;;;;;;;
02/07/2019,24,27.8,0.2,1.51,942.0,90.0,34.0,7,2019,Casa de campo,Noreste,Verano,2.0,14.0,17.0,104.0;;;;;;;;;;
02/08/2019,24,27.8,0.0,1.6,942.0,253.0,29.0,8,2019,Casa de campo,Suroeste,Verano,1.0,14.0,16.0,88.0;;;;;;;;;;
02/09/2019,24,24.5,0.0,1.57,944.0,5.0,49.0,9,2019,Casa de campo,Norte,Otoño,2.0,14.0,16.0,71.0;;;;;;;;;;
02/10/2019,24,18.6,0.0,1.48,944.0,14.0,46.0,10,2019,Casa de campo,Norte,Otoño,2.0,12.0,15.0,70.0;;;;;;;;;;
02/11/2019,24,15.3,0.0,3.96,937.0,223.0,85.0,11,2019,Casa de campo,Sur,Otoño,1.0,2.0,3.0,47.0;;;;;;;;;;
02/12/2019,24,7.8,0.1,2.91,940.0,32.0,72.0,12,2019,Casa de campo,Norte,Invierno,1.0,12.0,14.0,51.0;;;;;;;;;;
03/01/2019,24,4.4,0.0,0.71,954.0,115.0,63.0,1,2019,Casa de campo,Este,Invierno,23.0,48.0,84.0,18.0;;;;;;;;;;
03/02/2019,24,3.9,0.0,1.14,951.0,223.0,56.0,2,2019,Casa de campo,Sur,Invierno,3.0,18.0,22.0,57.0;;;;;;;;;;
03/03/2019,24,10.7,0.0,1.82,950.0,209.0,55.0,3,2019,Casa de campo,Sur,Primavera,4.0,19.0,25.0,57.0;;;;;;;;;;
03/04/2019,24,10.4,0.0,2.25,936.0,307.0,49.0,4,2019,Casa de campo,Oeste,Primavera,3.0,16.0,19.0,79.0;;;;;;;;;;
03/05/2019,24,16.4,0.0,1.77,939.0,59.0,51.0,5,2019,Casa de campo,Noreste,Primavera,3.0,13.0,17.0,73.0;;;;;;;;;;
03/06/2019,24,25.7,0.0,2.23,943.0,344.0,26.0,6,2019,Casa de campo,Norte,Verano,3.0,20.0,26.0,84.0;;;;;;;;;;
03/07/2019,24,28.2,0.0,2.92,941.0,106.0,35.0,7,2019,Casa de campo,Este,Verano,1.0,12.0,14.0,102.0;;;;;;;;;;
03/08/2019,24,28.1,0.0,1.76,942.0,225.0,26.0,8,2019,Casa de campo,Sur,Verano,1.0,12.0,13.0,94.0;;;;;;;;;;
03/09/2019,24,25.5,0.0,1.38,946.0,1.0,39.0,9,2019,Casa de campo,Norte,Otoño,4.0,18.0,25.0,71.0;;;;;;;;;;
03/10/2019,24,16.8,0.0,1.14,945.0,246.0,51.0,10,2019,Casa de campo,Suroeste,Otoño,10.0,40.0,55.0,35.0;;;;;;;;;;
